GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	1145	0.003668	1697.5	0.005438
-0.98	-0.9223	2250	0.007208	2439.3333	0.007815
-0.96	-0.8491	3923	0.01257	4175	0.01338
-0.94	-0.7798	6352	0.02035	6367.3333	0.0204
-0.92	-0.7143	8827	0.02828	8960.6667	0.02871
-0.9	-0.6522	11703	0.03749	11592	0.03714
-0.88	-0.5932	14246	0.04564	14147.3333	0.04532
-0.86	-0.5372	16493	0.05284	16337.3333	0.05234
-0.84	-0.4839	18273	0.05854	18158.6667	0.05817
-0.82	-0.4331	19710	0.06314	19410.6667	0.06218
-0.8	-0.3846	20249	0.06487	20150.3333	0.06455
-0.78	-0.3383	20492	0.06565	20342	0.06517
-0.76	-0.2941	20285	0.06498	20084.6667	0.06434
-0.74	-0.2518	19477	0.0624	19372.3333	0.06206
-0.72	-0.2113	18355	0.0588	18217.3333	0.05836
-0.7	-0.1724	16820	0.05388	16805.3333	0.05384
-0.68	-0.1351	15241	0.04883	15314.6667	0.04906
-0.66	-0.09934	13883	0.04448	13760.6667	0.04408
-0.64	-0.06494	12158	0.03895	12150.3333	0.03892
-0.62	-0.03185	10410	0.03335	10479.6667	0.03357
-0.6	0	8871	0.02842	8864.6667	0.0284
-0.58	0.03067	7313	0.02343	7380	0.02364
-0.56	0.06024	5956	0.01908	6052	0.01939
-0.54	0.08876	4887	0.01566	4909	0.01573
-0.52	0.1163	3884	0.01244	3981.6667	0.01276
-0.5	0.1429	3174	0.01017	3144.3333	0.01007
-0.48	0.1685	2375	0.007609	2435.3333	0.007802
-0.46	0.1934	1757	0.005629	1837.3333	0.005886
-0.44	0.2174	1380	0.004421	1389	0.00445
-0.42	0.2406	1030	0.0033	1050	0.003364
-0.4	0.2632	740	0.002371	759.6667	0.002434
-0.38	0.285	509	0.001631	533	0.001708
-0.36	0.3061	350	0.001121	369	0.001182
-0.34	0.3266	248	0.0007945	260.3333	0.000834
-0.32	0.3465	183	0.0005863	186	0.0005959
-0.3	0.3659	127	0.0004069	128	0.0004101
-0.28	0.3846	74	0.0002371	83.6667	0.000268
-0.26	0.4028	50	0.0001602	52	0.0001666
-0.24	0.4206	32	0.0001025	32.6667	0.0001047
-0.22	0.4378	16	0.00005126	22.3333	0.00007155
-0.2	0.4545	19	0.00006087	15	0.00004805
-0.18	0.4709	10	0.00003204	13.3333	0.00004271
-0.16	0.4867	11	0.00003524	8.3333	0.0000267
-0.14	0.5022	4	0.00001281	5.3333	0.00001709
-0.12	0.5172	1	3.2036E-6	2	6.4072E-6
-0.1	0.5319	1	3.2036E-6	0.6667	2.1357E-6
-0.08	0.5462	0	0	0.3333	1.0679E-6
-0.06	0.5602	0	0	0	0
-0.04	0.5738	0	0	0	0
-0.02	0.587	0	0	0	0
0	0.6	0	0	0	0
0.02	0.6126	0	0	0	0
0.04	0.625	0	0	0	0
0.06	0.6371	0	0	0	0
0.08	0.6489	0	0	0	0
0.1	0.6604	0	0	0	0
0.12	0.6716	0	0	0	0
0.14	0.6827	0	0	0	0
0.16	0.6934	0	0	0	0
0.18	0.704	0	0	0	0
0.2	0.7143	0	0	0	0
0.22	0.7244	0	0	0	0
0.24	0.7343	0	0	0	0
0.26	0.7439	0	0	0	0
0.28	0.7534	0	0	0	0
0.3	0.7627	0	0	0	0
0.32	0.7718	0	0	0	0
0.34	0.7807	0	0	0	0
0.36	0.7895	0	0	0	0
0.38	0.798	0	0	0	0
0.4	0.8065	0	0	0	0
0.42	0.8147	0	0	0	0
0.44	0.8228	0	0	0	0
0.46	0.8307	0	0	0	0
0.48	0.8385	0	0	0	0
0.5	0.8462	0	0	0	0
0.52	0.8537	0	0	0	0
0.54	0.861	0	0	0	0
0.56	0.8683	0	0	0	0
0.58	0.8754	0	0	0	0
0.6	0.8824	0	0	0	0
0.62	0.8892	0	0	0	0
0.64	0.896	0	0	0	0
0.66	0.9026	0	0	0	0
0.68	0.9091	0	0	0	0
0.7	0.9155	0	0	0	0
0.72	0.9218	0	0	0	0
0.74	0.928	0	0	0	0
0.76	0.9341	0	0	0	0
0.78	0.9401	0	0	0	0
0.8	0.9459	0	0	0	0
0.82	0.9517	0	0	0	0
0.84	0.9574	0	0	0	0
0.86	0.9631	0	0	0	0
0.88	0.9686	0	0	0	0
0.9	0.974	0	0	0	0
0.92	0.9794	0	0	0	0
0.94	0.9847	0	0	0	0
0.96	0.9898	0	0	0	0
0.98	0.995	0	0	0	0
