GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	0	0	0	0
-0.98	-0.9223	0	0	0	0
-0.96	-0.8491	0	0	0.3333	6.0502E-7
-0.94	-0.7798	1	1.8151E-6	2	3.6301E-6
-0.92	-0.7143	5	9.0753E-6	5	9.0753E-6
-0.9	-0.6522	9	0.00001634	13	0.0000236
-0.88	-0.5932	25	0.00004538	31	0.00005627
-0.86	-0.5372	59	0.0001071	67.3333	0.0001222
-0.84	-0.4839	118	0.0002142	130.6667	0.0002372
-0.82	-0.4331	215	0.0003902	224	0.0004066
-0.8	-0.3846	339	0.0006153	356.6667	0.0006474
-0.78	-0.3383	516	0.0009366	497.3333	0.0009027
-0.76	-0.2941	637	0.001156	670	0.001216
-0.74	-0.2518	857	0.001556	875.6667	0.001589
-0.72	-0.2113	1133	0.002056	1121	0.002035
-0.7	-0.1724	1373	0.002492	1439.3333	0.002612
-0.68	-0.1351	1812	0.003289	1829.3333	0.00332
-0.66	-0.09934	2303	0.00418	2431	0.004412
-0.64	-0.06494	3178	0.005768	3241.6667	0.005884
-0.62	-0.03185	4244	0.007703	4371.6667	0.007935
-0.6	0	5693	0.01033	5871.6667	0.01066
-0.58	0.03067	7678	0.01394	7801.3333	0.01416
-0.56	0.06024	10033	0.01821	10174.3333	0.01847
-0.54	0.08876	12812	0.02325	13198	0.02396
-0.52	0.1163	16749	0.0304	16674.6667	0.03027
-0.5	0.1429	20463	0.03714	20731.6667	0.03763
-0.48	0.1685	24983	0.04535	24841.6667	0.04509
-0.46	0.1934	29079	0.05278	29167.3333	0.05294
-0.44	0.2174	33440	0.0607	33034.3333	0.05996
-0.42	0.2406	36584	0.0664	36420.3333	0.0661
-0.4	0.2632	39237	0.07122	38644.3333	0.07014
-0.38	0.285	40112	0.07281	39521	0.07173
-0.36	0.3061	39214	0.07118	38751.6667	0.07034
-0.34	0.3266	36929	0.06703	36610.6667	0.06645
-0.32	0.3465	33689	0.06115	33570.6667	0.06093
-0.3	0.3659	30094	0.05462	29835	0.05415
-0.28	0.3846	25722	0.04669	25770	0.04677
-0.26	0.4028	21494	0.03901	21579	0.03917
-0.24	0.4206	17521	0.0318	17643.3333	0.03202
-0.22	0.4378	13915	0.02526	14064.6667	0.02553
-0.2	0.4545	10758	0.01953	10919.3333	0.01982
-0.18	0.4709	8085	0.01467	8281.6667	0.01503
-0.16	0.4867	6002	0.01089	6200	0.01125
-0.14	0.5022	4513	0.008191	4529.3333	0.008221
-0.12	0.5172	3073	0.005578	3253.6667	0.005906
-0.1	0.5319	2175	0.003948	2238.6667	0.004063
-0.08	0.5462	1468	0.002665	1532	0.002781
-0.06	0.5602	953	0.00173	1024.3333	0.001859
-0.04	0.5738	652	0.001183	661	0.0012
-0.02	0.587	378	0.0006861	428.3333	0.0007774
0	0.6	255	0.0004628	262	0.0004755
0.02	0.6126	153	0.0002777	168.6667	0.0003061
0.04	0.625	98	0.0001779	100	0.0001815
0.06	0.6371	49	0.00008894	60.3333	0.0001095
0.08	0.6489	34	0.00006171	33.3333	0.0000605
0.1	0.6604	17	0.00003086	20	0.0000363
0.12	0.6716	9	0.00001634	9.6667	0.00001755
0.14	0.6827	3	5.4452E-6	5	9.0753E-6
0.16	0.6934	3	5.4452E-6	3	5.4452E-6
0.18	0.704	3	5.4452E-6	2.3333	4.2351E-6
0.2	0.7143	1	1.8151E-6	1.3333	2.4201E-6
0.22	0.7244	0	0	0.3333	6.0502E-7
0.24	0.7343	0	0	0	0
0.26	0.7439	0	0	0	0
0.28	0.7534	0	0	0	0
0.3	0.7627	0	0	0	0
0.32	0.7718	0	0	0	0
0.34	0.7807	0	0	0	0
0.36	0.7895	0	0	0	0
0.38	0.798	0	0	0	0
0.4	0.8065	0	0	0	0
0.42	0.8147	0	0	0	0
0.44	0.8228	0	0	0	0
0.46	0.8307	0	0	0	0
0.48	0.8385	0	0	0	0
0.5	0.8462	0	0	0	0
0.52	0.8537	0	0	0	0
0.54	0.861	0	0	0	0
0.56	0.8683	0	0	0	0
0.58	0.8754	0	0	0	0
0.6	0.8824	0	0	0	0
0.62	0.8892	0	0	0	0
0.64	0.896	0	0	0	0
0.66	0.9026	0	0	0	0
0.68	0.9091	0	0	0	0
0.7	0.9155	0	0	0	0
0.72	0.9218	0	0	0	0
0.74	0.928	0	0	0	0
0.76	0.9341	0	0	0	0
0.78	0.9401	0	0	0	0
0.8	0.9459	0	0	0	0
0.82	0.9517	0	0	0	0
0.84	0.9574	0	0	0	0
0.86	0.9631	0	0	0	0
0.88	0.9686	0	0	0	0
0.9	0.974	0	0	0	0
0.92	0.9794	0	0	0	0
0.94	0.9847	0	0	0	0
0.96	0.9898	0	0	0	0
0.98	0.995	0	0	0	0
