GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	0	0	1	2.2254E-6
-0.98	-0.9223	2	4.4508E-6	1	2.2254E-6
-0.96	-0.8491	1	2.2254E-6	3	6.6762E-6
-0.94	-0.7798	6	0.00001335	6	0.00001335
-0.92	-0.7143	11	0.00002448	11	0.00002448
-0.9	-0.6522	16	0.00003561	17	0.00003783
-0.88	-0.5932	24	0.00005341	23	0.00005118
-0.86	-0.5372	29	0.00006454	35.6667	0.00007937
-0.84	-0.4839	54	0.0001202	64	0.0001424
-0.82	-0.4331	109	0.0002426	120.3333	0.0002678
-0.8	-0.3846	198	0.0004406	221.3333	0.0004926
-0.78	-0.3383	357	0.0007945	388.6667	0.0008649
-0.76	-0.2941	611	0.00136	652.6667	0.001452
-0.74	-0.2518	990	0.002203	1034.3333	0.002302
-0.72	-0.2113	1502	0.003343	1615	0.003594
-0.7	-0.1724	2353	0.005236	2367.6667	0.005269
-0.68	-0.1351	3248	0.007228	3419.6667	0.00761
-0.66	-0.09934	4658	0.01037	4761.6667	0.0106
-0.64	-0.06494	6379	0.0142	6417	0.01428
-0.62	-0.03185	8214	0.01828	8473.6667	0.01886
-0.6	0	10828	0.0241	10840.6667	0.02412
-0.58	0.03067	13480	0.03	13630.3333	0.03033
-0.56	0.06024	16583	0.0369	16542.6667	0.03681
-0.54	0.08876	19565	0.04354	19725.3333	0.0439
-0.52	0.1163	23028	0.05125	22699	0.05051
-0.5	0.1429	25504	0.05676	25521	0.05679
-0.48	0.1685	28031	0.06238	27853.6667	0.06199
-0.46	0.1934	30026	0.06682	29787.6667	0.06629
-0.44	0.2174	31306	0.06967	30792.6667	0.06853
-0.42	0.2406	31046	0.06909	30854.3333	0.06866
-0.4	0.2632	30211	0.06723	29904	0.06655
-0.38	0.285	28455	0.06332	28163.3333	0.06268
-0.36	0.3061	25824	0.05747	25591	0.05695
-0.34	0.3266	22494	0.05006	22489	0.05005
-0.32	0.3465	19149	0.04261	19202.3333	0.04273
-0.3	0.3659	15964	0.03553	15929	0.03545
-0.28	0.3846	12674	0.0282	12847.6667	0.02859
-0.26	0.4028	9905	0.02204	10010	0.02228
-0.24	0.4206	7451	0.01658	7661.6667	0.01705
-0.22	0.4378	5629	0.01253	5743.3333	0.01278
-0.2	0.4545	4150	0.009235	4234.6667	0.009424
-0.18	0.4709	2925	0.006509	3035	0.006754
-0.16	0.4867	2030	0.004518	2130	0.00474
-0.14	0.5022	1435	0.003193	1474.3333	0.003281
-0.12	0.5172	958	0.002132	1012	0.002252
-0.1	0.5319	643	0.001431	681	0.001516
-0.08	0.5462	442	0.0009836	452	0.001006
-0.06	0.5602	271	0.0006031	300.6667	0.0006691
-0.04	0.5738	189	0.0004206	199	0.0004429
-0.02	0.587	137	0.0003049	142.6667	0.0003175
0	0.6	102	0.000227	102.6667	0.0002285
0.02	0.6126	69	0.0001536	71.6667	0.0001595
0.04	0.625	44	0.00009792	45	0.0001001
0.06	0.6371	22	0.00004896	25.3333	0.00005638
0.08	0.6489	10	0.00002225	12.3333	0.00002745
0.1	0.6604	5	0.00001113	6	0.00001335
0.12	0.6716	3	6.6762E-6	3	6.6762E-6
0.14	0.6827	1	2.2254E-6	2	4.4508E-6
0.16	0.6934	2	4.4508E-6	1.3333	2.9672E-6
0.18	0.704	1	2.2254E-6	1	2.2254E-6
0.2	0.7143	0	0	0.6667	1.4836E-6
0.22	0.7244	1	2.2254E-6	0.3333	7.4180E-7
0.24	0.7343	0	0	0.3333	7.4180E-7
0.26	0.7439	0	0	0	0
0.28	0.7534	0	0	0	0
0.3	0.7627	0	0	0	0
0.32	0.7718	0	0	0	0
0.34	0.7807	0	0	0	0
0.36	0.7895	0	0	0	0
0.38	0.798	0	0	0	0
0.4	0.8065	0	0	0	0
0.42	0.8147	0	0	0	0
0.44	0.8228	0	0	0	0
0.46	0.8307	0	0	0	0
0.48	0.8385	0	0	0	0
0.5	0.8462	0	0	0	0
0.52	0.8537	0	0	0	0
0.54	0.861	0	0	0	0
0.56	0.8683	0	0	0	0
0.58	0.8754	0	0	0	0
0.6	0.8824	0	0	0	0
0.62	0.8892	0	0	0	0
0.64	0.896	0	0	0	0
0.66	0.9026	0	0	0	0
0.68	0.9091	0	0	0	0
0.7	0.9155	0	0	0	0
0.72	0.9218	0	0	0	0
0.74	0.928	0	0	0	0
0.76	0.9341	0	0	0	0
0.78	0.9401	0	0	0	0
0.8	0.9459	0	0	0	0
0.82	0.9517	0	0	0	0
0.84	0.9574	0	0	0	0
0.86	0.9631	0	0	0	0
0.88	0.9686	0	0	0	0
0.9	0.974	0	0	0	0
0.92	0.9794	0	0	0	0
0.94	0.9847	0	0	0	0
0.96	0.9898	0	0	0	0
0.98	0.995	0	0	0	0
