GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	1586	0.003306	2573.5	0.005365
-0.98	-0.9223	3561	0.007423	3976.3333	0.008289
-0.96	-0.8491	6782	0.01414	7110	0.01482
-0.94	-0.7798	10987	0.0229	11188	0.02332
-0.92	-0.7143	15795	0.03293	15770	0.03287
-0.9	-0.6522	20528	0.04279	20442	0.04261
-0.88	-0.5932	25003	0.05212	24842	0.05179
-0.86	-0.5372	28995	0.06044	28578	0.05957
-0.84	-0.4839	31736	0.06616	31339	0.06533
-0.82	-0.4331	33286	0.06939	33064.3333	0.06893
-0.8	-0.3846	34171	0.07123	33465.6667	0.06976
-0.78	-0.3383	32940	0.06867	33182.3333	0.06917
-0.76	-0.2941	32436	0.06762	31910.6667	0.06652
-0.74	-0.2518	30356	0.06328	30295.6667	0.06316
-0.72	-0.2113	28095	0.05857	27963.6667	0.05829
-0.7	-0.1724	25440	0.05303	25335	0.05281
-0.68	-0.1351	22470	0.04684	22393.3333	0.04668
-0.66	-0.09934	19270	0.04017	19360	0.04036
-0.64	-0.06494	16340	0.03406	16518.6667	0.03444
-0.62	-0.03185	13946	0.02907	13898.3333	0.02897
-0.6	0	11409	0.02378	11493.6667	0.02396
-0.58	0.03067	9126	0.01902	9210.6667	0.0192
-0.56	0.06024	7097	0.01479	7224.6667	0.01506
-0.54	0.08876	5451	0.01136	5566.3333	0.0116
-0.52	0.1163	4151	0.008653	4227	0.008812
-0.5	0.1429	3079	0.006419	3171	0.00661
-0.48	0.1685	2283	0.004759	2322.6667	0.004842
-0.46	0.1934	1606	0.003348	1675.3333	0.003492
-0.44	0.2174	1137	0.00237	1161	0.00242
-0.42	0.2406	740	0.001543	811.3333	0.001691
-0.4	0.2632	557	0.001161	545.6667	0.001138
-0.38	0.285	340	0.0007088	378.3333	0.0007887
-0.36	0.3061	238	0.0004961	236.6667	0.0004934
-0.34	0.3266	132	0.0002752	152	0.0003169
-0.32	0.3465	86	0.0001793	88.6667	0.0001848
-0.3	0.3659	48	0.0001001	57.3333	0.0001195
-0.28	0.3846	38	0.00007922	34.3333	0.00007157
-0.26	0.4028	17	0.00003544	21.3333	0.00004447
-0.24	0.4206	9	0.00001876	11.3333	0.00002363
-0.22	0.4378	8	0.00001668	7.3333	0.00001529
-0.2	0.4545	5	0.00001042	5.3333	0.00001112
-0.18	0.4709	3	6.2539E-6	3	6.2539E-6
-0.16	0.4867	1	2.0846E-6	2	4.1693E-6
-0.14	0.5022	2	4.1693E-6	1	2.0846E-6
-0.12	0.5172	0	0	1	2.0846E-6
-0.1	0.5319	1	2.0846E-6	0.6667	1.3898E-6
-0.08	0.5462	1	2.0846E-6	0.6667	1.3898E-6
-0.06	0.5602	0	0	0.3333	6.9488E-7
-0.04	0.5738	0	0	0	0
-0.02	0.587	0	0	0	0
0	0.6	0	0	0	0
0.02	0.6126	0	0	0	0
0.04	0.625	0	0	0	0
0.06	0.6371	0	0	0	0
0.08	0.6489	0	0	0	0
0.1	0.6604	0	0	0	0
0.12	0.6716	0	0	0	0
0.14	0.6827	0	0	0	0
0.16	0.6934	0	0	0	0
0.18	0.704	0	0	0	0
0.2	0.7143	0	0	0	0
0.22	0.7244	0	0	0	0
0.24	0.7343	0	0	0	0
0.26	0.7439	0	0	0	0
0.28	0.7534	0	0	0	0
0.3	0.7627	0	0	0	0
0.32	0.7718	0	0	0	0
0.34	0.7807	0	0	0	0
0.36	0.7895	0	0	0	0
0.38	0.798	0	0	0	0
0.4	0.8065	0	0	0	0
0.42	0.8147	0	0	0	0
0.44	0.8228	0	0	0	0
0.46	0.8307	0	0	0	0
0.48	0.8385	0	0	0	0
0.5	0.8462	0	0	0	0
0.52	0.8537	0	0	0	0
0.54	0.861	0	0	0	0
0.56	0.8683	0	0	0	0
0.58	0.8754	0	0	0	0
0.6	0.8824	0	0	0	0
0.62	0.8892	0	0	0	0
0.64	0.896	0	0	0	0
0.66	0.9026	0	0	0	0
0.68	0.9091	0	0	0	0
0.7	0.9155	0	0	0	0
0.72	0.9218	0	0	0	0
0.74	0.928	0	0	0	0
0.76	0.9341	0	0	0	0
0.78	0.9401	0	0	0	0
0.8	0.9459	0	0	0	0
0.82	0.9517	0	0	0	0
0.84	0.9574	0	0	0	0
0.86	0.9631	0	0	0	0
0.88	0.9686	0	0	0	0
0.9	0.974	0	0	0	0
0.92	0.9794	0	0	0	0
0.94	0.9847	0	0	0	0
0.96	0.9898	0	0	0	0
0.98	0.995	0	0	0	0
