GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	0	0	0	0
-0.98	-0.9223	0	0	0	0
-0.96	-0.8491	0	0	0	0
-0.94	-0.7798	0	0	0	0
-0.92	-0.7143	0	0	1	2.3901E-6
-0.9	-0.6522	3	7.1703E-6	1.6667	3.9835E-6
-0.88	-0.5932	2	4.7802E-6	8.6667	0.00002071
-0.86	-0.5372	21	0.00005019	22	0.00005258
-0.84	-0.4839	43	0.0001028	50	0.0001195
-0.82	-0.4331	86	0.0002055	103	0.0002462
-0.8	-0.3846	180	0.0004302	205	0.00049
-0.78	-0.3383	349	0.0008341	371.6667	0.0008883
-0.76	-0.2941	586	0.001401	641.6667	0.001534
-0.74	-0.2518	990	0.002366	1065.3333	0.002546
-0.72	-0.2113	1620	0.003872	1680	0.004015
-0.7	-0.1724	2430	0.005808	2502	0.00598
-0.68	-0.1351	3456	0.00826	3569	0.00853
-0.66	-0.09934	4821	0.01152	4947	0.01182
-0.64	-0.06494	6564	0.01569	6555	0.01567
-0.62	-0.03185	8280	0.01979	8398.6667	0.02007
-0.6	0	10352	0.02474	10497.3333	0.02509
-0.58	0.03067	12860	0.03074	12892.3333	0.03081
-0.56	0.06024	15465	0.03696	15418.6667	0.03685
-0.54	0.08876	17931	0.04286	18027.6667	0.04309
-0.52	0.1163	20687	0.04944	20428.6667	0.04883
-0.5	0.1429	22668	0.05418	22758	0.05439
-0.48	0.1685	24919	0.05956	24641.3333	0.0589
-0.46	0.1934	26337	0.06295	26250	0.06274
-0.44	0.2174	27494	0.06571	27258.6667	0.06515
-0.42	0.2406	27945	0.06679	27506.6667	0.06574
-0.4	0.2632	27081	0.06473	26964.6667	0.06445
-0.38	0.285	25868	0.06183	25604.6667	0.0612
-0.36	0.3061	23865	0.05704	23660.3333	0.05655
-0.34	0.3266	21248	0.05078	21094.6667	0.05042
-0.32	0.3465	18171	0.04343	18267.3333	0.04366
-0.3	0.3659	15383	0.03677	15368.6667	0.03673
-0.28	0.3846	12552	0.03	12568.6667	0.03004
-0.26	0.4028	9771	0.02335	9970.6667	0.02383
-0.24	0.4206	7589	0.01814	7724.6667	0.01846
-0.22	0.4378	5814	0.0139	5871.3333	0.01403
-0.2	0.4545	4211	0.01006	4406.6667	0.01053
-0.18	0.4709	3195	0.007636	3218.6667	0.007693
-0.16	0.4867	2250	0.005378	2387.6667	0.005707
-0.14	0.5022	1718	0.004106	1682.6667	0.004022
-0.12	0.5172	1080	0.002581	1200	0.002868
-0.1	0.5319	802	0.001917	818.3333	0.001956
-0.08	0.5462	573	0.00137	597	0.001427
-0.06	0.5602	416	0.0009943	414.3333	0.0009903
-0.04	0.5738	254	0.0006071	280	0.0006692
-0.02	0.587	170	0.0004063	180.3333	0.000431
0	0.6	117	0.0002796	120.3333	0.0002876
0.02	0.6126	74	0.0001769	80	0.0001912
0.04	0.625	49	0.0001171	48.3333	0.0001155
0.06	0.6371	22	0.00005258	27.6667	0.00006613
0.08	0.6489	12	0.00002868	14.6667	0.00003505
0.1	0.6604	10	0.0000239	9	0.00002151
0.12	0.6716	5	0.00001195	5.3333	0.00001275
0.14	0.6827	1	2.3901E-6	2.6667	6.3736E-6
0.16	0.6934	2	4.7802E-6	1.3333	3.1868E-6
0.18	0.704	1	2.3901E-6	1	2.3901E-6
0.2	0.7143	0	0	0.3333	7.9670E-7
0.22	0.7244	0	0	0	0
0.24	0.7343	0	0	0	0
0.26	0.7439	0	0	0	0
0.28	0.7534	0	0	0	0
0.3	0.7627	0	0	0	0
0.32	0.7718	0	0	0	0
0.34	0.7807	0	0	0	0
0.36	0.7895	0	0	0	0
0.38	0.798	0	0	0	0
0.4	0.8065	0	0	0	0
0.42	0.8147	0	0	0	0
0.44	0.8228	0	0	0	0
0.46	0.8307	0	0	0	0
0.48	0.8385	0	0	0	0
0.5	0.8462	0	0	0	0
0.52	0.8537	0	0	0	0
0.54	0.861	0	0	0	0
0.56	0.8683	0	0	0	0
0.58	0.8754	0	0	0	0
0.6	0.8824	0	0	0	0
0.62	0.8892	0	0	0	0
0.64	0.896	0	0	0	0
0.66	0.9026	0	0	0	0
0.68	0.9091	0	0	0	0
0.7	0.9155	0	0	0	0
0.72	0.9218	0	0	0	0
0.74	0.928	0	0	0	0
0.76	0.9341	0	0	0	0
0.78	0.9401	0	0	0	0
0.8	0.9459	0	0	0	0
0.82	0.9517	0	0	0	0
0.84	0.9574	0	0	0	0
0.86	0.9631	0	0	0	0
0.88	0.9686	0	0	0	0
0.9	0.974	0	0	0	0
0.92	0.9794	0	0	0	0
0.94	0.9847	0	0	0	0
0.96	0.9898	0	0	0	0
0.98	0.995	0	0	0	0
