GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	10586	0.01172	10834	0.01199
-0.98	-0.98	11082	0.01227	12225.3333	0.01353
-0.96	-0.96	15008	0.01661	15478.3333	0.01713
-0.94	-0.94	20345	0.02252	20597	0.0228
-0.92	-0.92	26438	0.02927	26447.6667	0.02928
-0.9	-0.9	32560	0.03604	32582.6667	0.03607
-0.88	-0.88	38750	0.0429	38382.6667	0.04249
-0.86	-0.86	43838	0.04853	43612.3333	0.04828
-0.84	-0.84	48249	0.05341	47850.3333	0.05297
-0.82	-0.82	51464	0.05697	50855	0.0563
-0.8	-0.8	52852	0.05851	52721	0.05836
-0.78	-0.78	53847	0.05961	53399.3333	0.05911
-0.76	-0.76	53499	0.05922	53219.6667	0.05891
-0.74	-0.74	52313	0.05791	51953.6667	0.05751
-0.72	-0.72	50049	0.0554	49728	0.05505
-0.7	-0.7	46822	0.05183	46841	0.05185
-0.68	-0.68	43652	0.04832	43343.3333	0.04798
-0.66	-0.66	39556	0.04379	39661.3333	0.0439
-0.64	-0.64	35776	0.0396	35625.6667	0.03944
-0.62	-0.62	31545	0.03492	31506	0.03488
-0.6	-0.6	27197	0.03011	27512.6667	0.03046
-0.58	-0.58	23796	0.02634	23685.6667	0.02622
-0.56	-0.56	20064	0.02221	20204.3333	0.02237
-0.54	-0.54	16753	0.01855	16888.3333	0.0187
-0.52	-0.52	13848	0.01533	14046.3333	0.01555
-0.5	-0.5	11538	0.01277	11560.6667	0.0128
-0.48	-0.48	9296	0.01029	9448.6667	0.01046
-0.46	-0.46	7512	0.008316	7551.6667	0.00836
-0.44	-0.44	5847	0.006473	6008.3333	0.006651
-0.42	-0.42	4666	0.005165	4713.3333	0.005218
-0.4	-0.4	3627	0.004015	3681.3333	0.004075
-0.38	-0.38	2751	0.003045	2831	0.003134
-0.36	-0.36	2115	0.002341	2173.3333	0.002406
-0.34	-0.34	1654	0.001831	1675	0.001854
-0.32	-0.32	1256	0.00139	1284.3333	0.001422
-0.3	-0.3	943	0.001044	957.6667	0.00106
-0.28	-0.28	674	0.0007461	717	0.0007937
-0.26	-0.26	534	0.0005911	545	0.0006033
-0.24	-0.24	427	0.0004727	426	0.0004716
-0.22	-0.22	317	0.0003509	317.6667	0.0003517
-0.2	-0.2	209	0.0002314	235.6667	0.0002609
-0.18	-0.18	181	0.0002004	174.3333	0.000193
-0.16	-0.16	133	0.0001472	142.3333	0.0001576
-0.14	-0.14	113	0.0001251	103.3333	0.0001144
-0.12	-0.12	64	0.00007085	74.3333	0.00008229
-0.1	-0.1	46	0.00005092	48.6667	0.00005387
-0.08	-0.08	36	0.00003985	39	0.00004317
-0.06	-0.06	35	0.00003874	28.6667	0.00003173
-0.04	-0.04	15	0.0000166	19.6667	0.00002177
-0.02	-0.02	9	9.9629E-6	12	0.00001328
0	0	12	0.00001328	9.6667	0.0000107
0.02	0.02	8	8.8559E-6	9.3333	0.00001033
0.04	0.04	8	8.8559E-6	7.6667	8.4869E-6
0.06	0.06	7	7.7489E-6	7	7.7489E-6
0.08	0.08	6	6.6419E-6	4.6667	5.1660E-6
0.1	0.1	1	1.1070E-6	2.6667	2.9520E-6
0.12	0.12	1	1.1070E-6	1	1.1070E-6
0.14	0.14	1	1.1070E-6	1	1.1070E-6
0.16	0.16	1	1.1070E-6	0.6667	7.3799E-7
0.18	0.18	0	0	0.3333	3.6900E-7
0.2	0.2	0	0	0	0
0.22	0.22	0	0	0	0
0.24	0.24	0	0	0.6667	7.3799E-7
0.26	0.26	2	2.2140E-6	0.6667	7.3799E-7
0.28	0.28	0	0	0.6667	7.3799E-7
0.3	0.3	0	0	0	0
0.32	0.32	0	0	0.3333	3.6900E-7
0.34	0.34	1	1.1070E-6	0.3333	3.6900E-7
0.36	0.36	0	0	0.6667	7.3799E-7
0.38	0.38	1	1.1070E-6	0.3333	3.6900E-7
0.4	0.4	0	0	0.3333	3.6900E-7
0.42	0.42	0	0	0	0
0.44	0.44	0	0	0	0
0.46	0.46	0	0	0	0
0.48	0.48	0	0	0	0
0.5	0.5	0	0	0	0
0.52	0.52	0	0	0	0
0.54	0.54	0	0	0	0
0.56	0.56	0	0	0	0
0.58	0.58	0	0	0	0
0.6	0.6	0	0	0	0
0.62	0.62	0	0	0	0
0.64	0.64	0	0	0	0
0.66	0.66	0	0	0	0
0.68	0.68	0	0	0	0
0.7	0.7	0	0	0	0
0.72	0.72	0	0	0	0
0.74	0.74	0	0	0	0
0.76	0.76	0	0	0	0
0.78	0.78	0	0	0	0
0.8	0.8	0	0	0	0
0.82	0.82	0	0	0	0
0.84	0.84	0	0	0	0
0.86	0.86	0	0	0	0
0.88	0.88	0	0	0	0
0.9	0.9	0	0	0	0
0.92	0.92	0	0	0	0
0.94	0.94	0	0	0	0
0.96	0.96	0	0	0	0
0.98	0.98	0	0	0	0
