GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	17682	0.01973	16685.5	0.01862
-0.98	-0.98	15689	0.01751	17380	0.01939
-0.96	-0.96	18769	0.02094	19548.6667	0.02181
-0.94	-0.94	24188	0.02699	24215	0.02702
-0.92	-0.92	29688	0.03312	29844.3333	0.0333
-0.9	-0.9	35657	0.03978	35373.6667	0.03947
-0.88	-0.88	40776	0.0455	40417	0.0451
-0.86	-0.86	44818	0.05001	44507	0.04966
-0.84	-0.84	47927	0.05347	47729.6667	0.05325
-0.82	-0.82	50444	0.05628	50003.6667	0.05579
-0.8	-0.8	51640	0.05762	51327.6667	0.05727
-0.78	-0.78	51899	0.05791	51787.3333	0.05778
-0.76	-0.76	51823	0.05782	50886.6667	0.05678
-0.74	-0.74	48938	0.0546	49302.3333	0.05501
-0.72	-0.72	47146	0.0526	46810	0.05223
-0.7	-0.7	44346	0.04948	44123.3333	0.04923
-0.68	-0.68	40878	0.04561	40743.3333	0.04546
-0.66	-0.66	37006	0.04129	37079.6667	0.04137
-0.64	-0.64	33355	0.03722	33229.3333	0.03708
-0.62	-0.62	29327	0.03272	29513	0.03293
-0.6	-0.6	25857	0.02885	25745.3333	0.02873
-0.58	-0.58	22052	0.0246	22184.3333	0.02475
-0.56	-0.56	18644	0.0208	18851	0.02103
-0.54	-0.54	15857	0.01769	15961	0.01781
-0.52	-0.52	13382	0.01493	13478.6667	0.01504
-0.5	-0.5	11197	0.01249	11274.6667	0.01258
-0.48	-0.48	9245	0.01032	9286.3333	0.01036
-0.46	-0.46	7417	0.008276	7532	0.008404
-0.44	-0.44	5934	0.006621	6039.6667	0.006739
-0.42	-0.42	4768	0.00532	4825.3333	0.005384
-0.4	-0.4	3774	0.004211	3837.6667	0.004282
-0.38	-0.38	2971	0.003315	3042.6667	0.003395
-0.36	-0.36	2383	0.002659	2415.6667	0.002695
-0.34	-0.34	1893	0.002112	1905.6667	0.002126
-0.32	-0.32	1441	0.001608	1490.6667	0.001663
-0.3	-0.3	1138	0.00127	1163.6667	0.001298
-0.28	-0.28	912	0.001018	903.3333	0.001008
-0.26	-0.26	660	0.0007364	702.3333	0.0007836
-0.24	-0.24	535	0.0005969	545	0.0006081
-0.22	-0.22	440	0.0004909	430.3333	0.0004801
-0.2	-0.2	316	0.0003526	337.3333	0.0003764
-0.18	-0.18	256	0.0002856	252.6667	0.0002819
-0.16	-0.16	186	0.0002075	192.3333	0.0002146
-0.14	-0.14	135	0.0001506	145.3333	0.0001622
-0.12	-0.12	115	0.0001283	123	0.0001372
-0.1	-0.1	119	0.0001328	100	0.0001116
-0.08	-0.08	66	0.00007364	81	0.00009038
-0.06	-0.06	58	0.00006471	54.3333	0.00006062
-0.04	-0.04	39	0.00004351	41	0.00004575
-0.02	-0.02	26	0.00002901	32.6667	0.00003645
0	0	33	0.00003682	25.6667	0.00002864
0.02	0.02	18	0.00002008	22.3333	0.00002492
0.04	0.04	16	0.00001785	15.6667	0.00001748
0.06	0.06	13	0.0000145	11.6667	0.00001302
0.08	0.08	6	6.6945E-6	9	0.00001004
0.1	0.1	8	8.9260E-6	9	0.00001004
0.12	0.12	13	0.0000145	8.3333	9.2980E-6
0.14	0.14	4	4.4630E-6	6.3333	7.0664E-6
0.16	0.16	2	2.2315E-6	2.6667	2.9753E-6
0.18	0.18	2	2.2315E-6	1.3333	1.4877E-6
0.2	0.2	0	0	1.3333	1.4877E-6
0.22	0.22	2	2.2315E-6	1.6667	1.8596E-6
0.24	0.24	3	3.3473E-6	1.6667	1.8596E-6
0.26	0.26	0	0	1.3333	1.4877E-6
0.28	0.28	1	1.1158E-6	0.3333	3.7192E-7
0.3	0.3	0	0	0.6667	7.4384E-7
0.32	0.32	1	1.1158E-6	0.3333	3.7192E-7
0.34	0.34	0	0	0.6667	7.4384E-7
0.36	0.36	1	1.1158E-6	0.6667	7.4384E-7
0.38	0.38	1	1.1158E-6	0.6667	7.4384E-7
0.4	0.4	0	0	0.3333	3.7192E-7
0.42	0.42	0	0	0	0
0.44	0.44	0	0	0	0
0.46	0.46	0	0	0	0
0.48	0.48	0	0	0	0
0.5	0.5	0	0	0	0
0.52	0.52	0	0	0	0
0.54	0.54	0	0	0	0
0.56	0.56	0	0	0	0
0.58	0.58	0	0	0	0
0.6	0.6	0	0	0	0
0.62	0.62	0	0	0	0
0.64	0.64	0	0	0	0
0.66	0.66	0	0	0	0
0.68	0.68	0	0	0	0
0.7	0.7	0	0	0	0
0.72	0.72	0	0	0	0
0.74	0.74	0	0	0	0
0.76	0.76	0	0	0	0
0.78	0.78	0	0	0	0
0.8	0.8	0	0	0	0
0.82	0.82	0	0	0	0
0.84	0.84	0	0	0	0
0.86	0.86	0	0	0	0
0.88	0.88	0	0	0	0
0.9	0.9	0	0	0	0
0.92	0.92	0	0	0	0
0.94	0.94	0	0	0	0
0.96	0.96	0	0	0	0
0.98	0.98	0	0	0	0
