GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	13425	0.01491	14414	0.01601
-0.98	-0.98	15403	0.0171	16976.3333	0.01885
-0.96	-0.96	22101	0.02454	22578.3333	0.02507
-0.94	-0.94	30231	0.03357	30336.6667	0.03369
-0.92	-0.92	38678	0.04295	38328	0.04256
-0.9	-0.9	46075	0.05117	45908.3333	0.05098
-0.88	-0.88	52972	0.05882	52124.6667	0.05788
-0.86	-0.86	57327	0.06366	57082.6667	0.06339
-0.84	-0.84	60949	0.06768	60022	0.06665
-0.82	-0.82	61790	0.06862	61474.6667	0.06827
-0.8	-0.8	61685	0.0685	60968.3333	0.0677
-0.78	-0.78	59430	0.066	59077.3333	0.0656
-0.76	-0.76	56117	0.06232	55811	0.06198
-0.74	-0.74	51886	0.05762	51623.3333	0.05733
-0.72	-0.72	46867	0.05204	46816.3333	0.05199
-0.7	-0.7	41696	0.0463	41682	0.04629
-0.68	-0.68	36483	0.04051	36346.3333	0.04036
-0.66	-0.66	30860	0.03427	31195.6667	0.03464
-0.64	-0.64	26244	0.02914	26341.6667	0.02925
-0.62	-0.62	21921	0.02434	22045	0.02448
-0.6	-0.6	17970	0.01996	18103.6667	0.0201
-0.58	-0.58	14420	0.01601	14606.6667	0.01622
-0.56	-0.56	11430	0.01269	11612.6667	0.0129
-0.54	-0.54	8988	0.009981	9162	0.01017
-0.52	-0.52	7068	0.007849	7117	0.007903
-0.5	-0.5	5295	0.00588	5475	0.00608
-0.48	-0.48	4062	0.004511	4123.3333	0.004579
-0.46	-0.46	3013	0.003346	3139.6667	0.003487
-0.44	-0.44	2344	0.002603	2364	0.002625
-0.42	-0.42	1735	0.001927	1807.6667	0.002007
-0.4	-0.4	1344	0.001492	1372.6667	0.001524
-0.38	-0.38	1039	0.001154	1039.6667	0.001155
-0.36	-0.36	736	0.0008173	769.3333	0.0008543
-0.34	-0.34	533	0.0005919	574.6667	0.0006382
-0.32	-0.32	455	0.0005053	427.6667	0.0004749
-0.3	-0.3	295	0.0003276	328.3333	0.0003646
-0.28	-0.28	235	0.000261	244.3333	0.0002713
-0.26	-0.26	203	0.0002254	193.6667	0.0002151
-0.24	-0.24	143	0.0001588	145.3333	0.0001614
-0.22	-0.22	90	0.00009994	102.6667	0.000114
-0.2	-0.2	75	0.00008329	81	0.00008995
-0.18	-0.18	78	0.00008662	65	0.00007218
-0.16	-0.16	42	0.00004664	52.6667	0.00005849
-0.14	-0.14	38	0.0000422	37	0.00004109
-0.12	-0.12	31	0.00003442	32.6667	0.00003628
-0.1	-0.1	29	0.0000322	27.6667	0.00003072
-0.08	-0.08	23	0.00002554	22	0.00002443
-0.06	-0.06	14	0.00001555	16.6667	0.00001851
-0.04	-0.04	13	0.00001444	11.6667	0.00001296
-0.02	-0.02	8	8.8838E-6	10	0.0000111
0	0	9	9.9943E-6	9.6667	0.00001073
0.02	0.02	12	0.00001333	8.6667	9.6242E-6
0.04	0.04	5	5.5524E-6	8	8.8838E-6
0.06	0.06	7	7.7734E-6	5	5.5524E-6
0.08	0.08	3	3.3314E-6	4.3333	4.8121E-6
0.1	0.1	3	3.3314E-6	2.3333	2.5911E-6
0.12	0.12	1	1.1105E-6	1.3333	1.4806E-6
0.14	0.14	0	0	0.6667	7.4032E-7
0.16	0.16	1	1.1105E-6	0.3333	3.7016E-7
0.18	0.18	0	0	0.3333	3.7016E-7
0.2	0.2	0	0	0.3333	3.7016E-7
0.22	0.22	1	1.1105E-6	0.3333	3.7016E-7
0.24	0.24	0	0	0.6667	7.4032E-7
0.26	0.26	1	1.1105E-6	0.3333	3.7016E-7
0.28	0.28	0	0	0.3333	3.7016E-7
0.3	0.3	0	0	0	0
0.32	0.32	0	0	0	0
0.34	0.34	0	0	0.3333	3.7016E-7
0.36	0.36	1	1.1105E-6	0.6667	7.4032E-7
0.38	0.38	1	1.1105E-6	0.6667	7.4032E-7
0.4	0.4	0	0	0.3333	3.7016E-7
0.42	0.42	0	0	0	0
0.44	0.44	0	0	0.6667	7.4032E-7
0.46	0.46	2	2.2210E-6	0.6667	7.4032E-7
0.48	0.48	0	0	0.6667	7.4032E-7
0.5	0.5	0	0	0	0
0.52	0.52	0	0	0	0
0.54	0.54	0	0	0	0
0.56	0.56	0	0	0	0
0.58	0.58	0	0	0	0
0.6	0.6	0	0	0	0
0.62	0.62	0	0	0	0
0.64	0.64	0	0	0	0
0.66	0.66	0	0	0	0
0.68	0.68	0	0	0	0
0.7	0.7	0	0	0	0
0.72	0.72	0	0	0	0
0.74	0.74	0	0	0	0
0.76	0.76	0	0	0	0
0.78	0.78	0	0	0	0
0.8	0.8	0	0	0	0
0.82	0.82	0	0	0	0
0.84	0.84	0	0	0	0
0.86	0.86	0	0	0	0
0.88	0.88	0	0	0	0
0.9	0.9	0	0	0	0
0.92	0.92	0	0	0	0
0.94	0.94	0	0	0	0
0.96	0.96	0	0	0	0
0.98	0.98	0	0	0	0
