GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	4392	0.004829	5760.5	0.006333
-0.98	-0.98	7129	0.007838	7859	0.008641
-0.96	-0.96	12056	0.01325	12478	0.01372
-0.94	-0.94	18249	0.02006	18824	0.0207
-0.92	-0.92	26167	0.02877	26186	0.02879
-0.9	-0.9	34142	0.03754	33905.6667	0.03728
-0.88	-0.88	41408	0.04553	41190.6667	0.04529
-0.86	-0.86	48022	0.0528	47529	0.05226
-0.84	-0.84	53157	0.05844	52687.6667	0.05793
-0.82	-0.82	56884	0.06254	56132	0.06171
-0.8	-0.8	58355	0.06416	58029.3333	0.0638
-0.78	-0.78	58849	0.0647	58290.6667	0.06409
-0.76	-0.76	57668	0.0634	57428.6667	0.06314
-0.74	-0.74	55769	0.06132	55431.3333	0.06094
-0.72	-0.72	52857	0.05811	52462.6667	0.05768
-0.7	-0.7	48762	0.05361	48734.3333	0.05358
-0.68	-0.68	44584	0.04902	44341.6667	0.04875
-0.66	-0.66	39679	0.04363	39780.3333	0.04374
-0.64	-0.64	35078	0.03857	35174.6667	0.03867
-0.62	-0.62	30767	0.03383	30695.3333	0.03375
-0.6	-0.6	26241	0.02885	26300.6667	0.02892
-0.58	-0.58	21894	0.02407	22139	0.02434
-0.56	-0.56	18282	0.0201	18356.3333	0.02018
-0.54	-0.54	14893	0.01637	15082.6667	0.01658
-0.52	-0.52	12073	0.01327	12046	0.01324
-0.5	-0.5	9172	0.01008	9440.6667	0.01038
-0.48	-0.48	7077	0.007781	7280	0.008004
-0.46	-0.46	5591	0.006147	5565.6667	0.006119
-0.44	-0.44	4029	0.00443	4225.6667	0.004646
-0.42	-0.42	3057	0.003361	3077	0.003383
-0.4	-0.4	2145	0.002358	2254	0.002478
-0.38	-0.38	1560	0.001715	1604.6667	0.001764
-0.36	-0.36	1109	0.001219	1161	0.001276
-0.34	-0.34	814	0.000895	834.3333	0.0009173
-0.32	-0.32	580	0.0006377	601.3333	0.0006611
-0.3	-0.3	410	0.0004508	428	0.0004706
-0.28	-0.28	294	0.0003232	302.3333	0.0003324
-0.26	-0.26	203	0.0002232	211	0.000232
-0.24	-0.24	136	0.0001495	156.6667	0.0001722
-0.22	-0.22	131	0.000144	109	0.0001198
-0.2	-0.2	60	0.00006597	84.6667	0.00009309
-0.18	-0.18	63	0.00006927	51.6667	0.00005681
-0.16	-0.16	32	0.00003518	41.3333	0.00004544
-0.14	-0.14	29	0.00003188	29	0.00003188
-0.12	-0.12	26	0.00002859	23.3333	0.00002565
-0.1	-0.1	15	0.00001649	16.3333	0.00001796
-0.08	-0.08	8	8.7956E-6	11.3333	0.00001246
-0.06	-0.06	11	0.00001209	9.3333	0.00001026
-0.04	-0.04	9	9.8951E-6	7.6667	8.4291E-6
-0.02	-0.02	3	3.2984E-6	5	5.4973E-6
0	0	3	3.2984E-6	2.6667	2.9319E-6
0.02	0.02	2	2.1989E-6	2.6667	2.9319E-6
0.04	0.04	3	3.2984E-6	2	2.1989E-6
0.06	0.06	1	1.0995E-6	1.3333	1.4659E-6
0.08	0.08	0	0	0.6667	7.3297E-7
0.1	0.1	1	1.0995E-6	0.3333	3.6648E-7
0.12	0.12	0	0	0.6667	7.3297E-7
0.14	0.14	1	1.0995E-6	0.6667	7.3297E-7
0.16	0.16	1	1.0995E-6	0.6667	7.3297E-7
0.18	0.18	0	0	0.3333	3.6648E-7
0.2	0.2	0	0	0	0
0.22	0.22	0	0	0.3333	3.6648E-7
0.24	0.24	1	1.0995E-6	0.3333	3.6648E-7
0.26	0.26	0	0	0.6667	7.3297E-7
0.28	0.28	1	1.0995E-6	0.3333	3.6648E-7
0.3	0.3	0	0	0.3333	3.6648E-7
0.32	0.32	0	0	0	0
0.34	0.34	0	0	0	0
0.36	0.36	0	0	0.3333	3.6648E-7
0.38	0.38	1	1.0995E-6	0.3333	3.6648E-7
0.4	0.4	0	0	0.3333	3.6648E-7
0.42	0.42	0	0	0	0
0.44	0.44	0	0	0	0
0.46	0.46	0	0	0	0
0.48	0.48	0	0	0	0
0.5	0.5	0	0	0	0
0.52	0.52	0	0	0	0
0.54	0.54	0	0	0	0
0.56	0.56	0	0	0	0
0.58	0.58	0	0	0	0
0.6	0.6	0	0	0	0
0.62	0.62	0	0	0	0
0.64	0.64	0	0	0	0
0.66	0.66	0	0	0	0
0.68	0.68	0	0	0	0
0.7	0.7	0	0	0	0
0.72	0.72	0	0	0	0
0.74	0.74	0	0	0	0
0.76	0.76	0	0	0	0
0.78	0.78	0	0	0	0
0.8	0.8	0	0	0	0
0.82	0.82	0	0	0	0
0.84	0.84	0	0	0	0
0.86	0.86	0	0	0	0
0.88	0.88	0	0	0	0
0.9	0.9	0	0	0	0
0.92	0.92	0	0	0	0
0.94	0.94	0	0	0	0
0.96	0.96	0	0	0	0
0.98	0.98	0	0	0	0
