GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	8341	0.009211	8718	0.009627
-0.98	-0.98	9095	0.01004	10257.3333	0.01133
-0.96	-0.96	13336	0.01473	13741.6667	0.01517
-0.94	-0.94	18794	0.02075	18996.3333	0.02098
-0.92	-0.92	24859	0.02745	25087.3333	0.0277
-0.9	-0.9	31609	0.0349	31525.3333	0.03481
-0.88	-0.88	38108	0.04208	37803.6667	0.04174
-0.86	-0.86	43694	0.04825	43429.6667	0.04796
-0.84	-0.84	48487	0.05354	48182.6667	0.05321
-0.82	-0.82	52367	0.05783	51831	0.05723
-0.8	-0.8	54639	0.06033	54210	0.05986
-0.78	-0.78	55624	0.06142	55232.6667	0.06099
-0.76	-0.76	55435	0.06121	55160	0.06091
-0.74	-0.74	54421	0.06009	53814.6667	0.05942
-0.72	-0.72	51588	0.05697	51589.3333	0.05697
-0.7	-0.7	48759	0.05384	48395.3333	0.05344
-0.68	-0.68	44839	0.04951	44831.6667	0.04951
-0.66	-0.66	40897	0.04516	40695	0.04494
-0.64	-0.64	36349	0.04014	36516.6667	0.04032
-0.62	-0.62	32304	0.03567	32140.3333	0.03549
-0.6	-0.6	27768	0.03066	27941.6667	0.03085
-0.58	-0.58	23753	0.02623	23839	0.02632
-0.56	-0.56	19996	0.02208	20066.3333	0.02216
-0.54	-0.54	16450	0.01816	16623.3333	0.01836
-0.52	-0.52	13424	0.01482	13652	0.01508
-0.5	-0.5	11082	0.01224	11097.6667	0.01225
-0.48	-0.48	8787	0.009703	8904.6667	0.009833
-0.46	-0.46	6845	0.007559	7001.3333	0.007731
-0.44	-0.44	5372	0.005932	5497	0.00607
-0.42	-0.42	4274	0.00472	4247.6667	0.00469
-0.4	-0.4	3097	0.00342	3264	0.003604
-0.38	-0.38	2421	0.002673	2443	0.002698
-0.36	-0.36	1811	0.002	1864.6667	0.002059
-0.34	-0.34	1362	0.001504	1386.3333	0.001531
-0.32	-0.32	986	0.001089	1053.3333	0.001163
-0.3	-0.3	812	0.0008966	788.6667	0.0008709
-0.28	-0.28	568	0.0006272	600	0.0006625
-0.26	-0.26	420	0.0004638	421	0.0004649
-0.24	-0.24	275	0.0003037	309.6667	0.0003419
-0.22	-0.22	234	0.0002584	231.3333	0.0002554
-0.2	-0.2	185	0.0002043	175.3333	0.0001936
-0.18	-0.18	107	0.0001182	125.6667	0.0001388
-0.16	-0.16	85	0.00009386	86.3333	0.00009533
-0.14	-0.14	67	0.00007398	66.3333	0.00007325
-0.12	-0.12	47	0.0000519	50.3333	0.00005558
-0.1	-0.1	37	0.00004086	40.3333	0.00004454
-0.08	-0.08	37	0.00004086	31	0.00003423
-0.06	-0.06	19	0.00002098	23	0.0000254
-0.04	-0.04	13	0.00001436	13.3333	0.00001472
-0.02	-0.02	8	8.8340E-6	11.3333	0.00001251
0	0	13	0.00001436	8.3333	9.2021E-6
0.02	0.02	4	4.4170E-6	8	8.8340E-6
0.04	0.04	7	7.7297E-6	4	4.4170E-6
0.06	0.06	1	1.1042E-6	5	5.5212E-6
0.08	0.08	7	7.7297E-6	3.6667	4.0489E-6
0.1	0.1	3	3.3127E-6	3.6667	4.0489E-6
0.12	0.12	1	1.1042E-6	2.3333	2.5766E-6
0.14	0.14	3	3.3127E-6	1.6667	1.8404E-6
0.16	0.16	1	1.1042E-6	1.3333	1.4723E-6
0.18	0.18	0	0	0.3333	3.6808E-7
0.2	0.2	0	0	0.6667	7.3616E-7
0.22	0.22	2	2.2085E-6	1	1.1042E-6
0.24	0.24	1	1.1042E-6	1.3333	1.4723E-6
0.26	0.26	1	1.1042E-6	1	1.1042E-6
0.28	0.28	1	1.1042E-6	0.6667	7.3616E-7
0.3	0.3	0	0	0.3333	3.6808E-7
0.32	0.32	0	0	0.3333	3.6808E-7
0.34	0.34	1	1.1042E-6	0.6667	7.3616E-7
0.36	0.36	1	1.1042E-6	0.6667	7.3616E-7
0.38	0.38	0	0	0.3333	3.6808E-7
0.4	0.4	0	0	0	0
0.42	0.42	0	0	0	0
0.44	0.44	0	0	0	0
0.46	0.46	0	0	0	0
0.48	0.48	0	0	0	0
0.5	0.5	0	0	0	0
0.52	0.52	0	0	0	0
0.54	0.54	0	0	0.3333	3.6808E-7
0.56	0.56	1	1.1042E-6	0.3333	3.6808E-7
0.58	0.58	0	0	0.3333	3.6808E-7
0.6	0.6	0	0	0.3333	3.6808E-7
0.62	0.62	1	1.1042E-6	0.3333	3.6808E-7
0.64	0.64	0	0	0.3333	3.6808E-7
0.66	0.66	0	0	0	0
0.68	0.68	0	0	0	0
0.7	0.7	0	0	0	0
0.72	0.72	0	0	0	0
0.74	0.74	0	0	0	0
0.76	0.76	0	0	0	0
0.78	0.78	0	0	0	0
0.8	0.8	0	0	0	0
0.82	0.82	0	0	0	0
0.84	0.84	0	0	0	0
0.86	0.86	0	0	0	0
0.88	0.88	0	0	0	0
0.9	0.9	0	0	0	0
0.92	0.92	0	0	0	0
0.94	0.94	0	0	0	0
0.96	0.96	0	0	0	0
0.98	0.98	0	0	0	0
