GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	10540	0.01167	10884.5	0.01205
-0.98	-0.98	11229	0.01243	12277.6667	0.01359
-0.96	-0.96	15064	0.01667	15763	0.01745
-0.94	-0.94	20996	0.02324	21376	0.02366
-0.92	-0.92	28068	0.03107	28069	0.03107
-0.9	-0.9	35143	0.0389	34841	0.03857
-0.88	-0.88	41312	0.04573	41115	0.04551
-0.86	-0.86	46890	0.0519	46836.3333	0.05184
-0.84	-0.84	52307	0.0579	51241.6667	0.05672
-0.82	-0.82	54528	0.06036	54287.3333	0.06009
-0.8	-0.8	56027	0.06202	55607.6667	0.06155
-0.78	-0.78	56268	0.06228	55719.3333	0.06168
-0.76	-0.76	54863	0.06073	54621	0.06046
-0.74	-0.74	52732	0.05837	52568.6667	0.05819
-0.72	-0.72	50111	0.05547	49706.3333	0.05502
-0.7	-0.7	46276	0.05122	46289.3333	0.05124
-0.68	-0.68	42481	0.04702	42202.6667	0.04672
-0.66	-0.66	37851	0.0419	38033	0.0421
-0.64	-0.64	33767	0.03738	33701.3333	0.03731
-0.62	-0.62	29486	0.03264	29491.3333	0.03264
-0.6	-0.6	25221	0.02792	25309	0.02802
-0.58	-0.58	21220	0.02349	21483	0.02378
-0.56	-0.56	18008	0.01993	18059	0.01999
-0.54	-0.54	14949	0.01655	14997.6667	0.0166
-0.52	-0.52	12036	0.01332	12298.6667	0.01361
-0.5	-0.5	9911	0.01097	9933.6667	0.011
-0.48	-0.48	7854	0.008694	8074	0.008937
-0.46	-0.46	6457	0.007147	6418.3333	0.007105
-0.44	-0.44	4944	0.005473	5107.6667	0.005654
-0.42	-0.42	3922	0.004341	3950	0.004372
-0.4	-0.4	2984	0.003303	3067	0.003395
-0.38	-0.38	2295	0.00254	2367.3333	0.00262
-0.36	-0.36	1823	0.002018	1866.6667	0.002066
-0.34	-0.34	1482	0.00164	1449.3333	0.001604
-0.32	-0.32	1043	0.001155	1120	0.00124
-0.3	-0.3	835	0.0009243	845.6667	0.0009361
-0.28	-0.28	659	0.0007295	662.6667	0.0007335
-0.26	-0.26	494	0.0005468	519	0.0005745
-0.24	-0.24	404	0.0004472	393.6667	0.0004358
-0.22	-0.22	283	0.0003133	308.6667	0.0003417
-0.2	-0.2	239	0.0002646	235.3333	0.0002605
-0.18	-0.18	184	0.0002037	198.3333	0.0002195
-0.16	-0.16	172	0.0001904	157.3333	0.0001742
-0.14	-0.14	116	0.0001284	127.6667	0.0001413
-0.12	-0.12	95	0.0001052	95.6667	0.0001059
-0.1	-0.1	76	0.00008413	77.6667	0.00008597
-0.08	-0.08	62	0.00006863	61.6667	0.00006826
-0.06	-0.06	47	0.00005203	45.3333	0.00005018
-0.04	-0.04	27	0.00002989	33	0.00003653
-0.02	-0.02	25	0.00002767	29	0.0000321
0	0	35	0.00003874	26.3333	0.00002915
0.02	0.02	19	0.00002103	25	0.00002767
0.04	0.04	21	0.00002325	16.3333	0.00001808
0.06	0.06	9	9.9624E-6	12	0.00001328
0.08	0.08	6	6.6416E-6	7.6667	8.4865E-6
0.1	0.1	8	8.8555E-6	6	6.6416E-6
0.12	0.12	4	4.4277E-6	8	8.8555E-6
0.14	0.14	12	0.00001328	6	6.6416E-6
0.16	0.16	2	2.2139E-6	6.3333	7.0106E-6
0.18	0.18	5	5.5347E-6	3.3333	3.6898E-6
0.2	0.2	3	3.3208E-6	3.3333	3.6898E-6
0.22	0.22	2	2.2139E-6	2	2.2139E-6
0.24	0.24	1	1.1069E-6	1	1.1069E-6
0.26	0.26	0	0	0.6667	7.3796E-7
0.28	0.28	1	1.1069E-6	0.3333	3.6898E-7
0.3	0.3	0	0	0.3333	3.6898E-7
0.32	0.32	0	0	0	0
0.34	0.34	0	0	0	0
0.36	0.36	0	0	0.3333	3.6898E-7
0.38	0.38	1	1.1069E-6	0.3333	3.6898E-7
0.4	0.4	0	0	0.3333	3.6898E-7
0.42	0.42	0	0	0	0
0.44	0.44	0	0	0	0
0.46	0.46	0	0	0.3333	3.6898E-7
0.48	0.48	1	1.1069E-6	0.3333	3.6898E-7
0.5	0.5	0	0	0.3333	3.6898E-7
0.52	0.52	0	0	0	0
0.54	0.54	0	0	0	0
0.56	0.56	0	0	0	0
0.58	0.58	0	0	0	0
0.6	0.6	0	0	0	0
0.62	0.62	0	0	0	0
0.64	0.64	0	0	0	0
0.66	0.66	0	0	0	0
0.68	0.68	0	0	0	0
0.7	0.7	0	0	0	0
0.72	0.72	0	0	0	0
0.74	0.74	0	0	0	0
0.76	0.76	0	0	0	0
0.78	0.78	0	0	0	0
0.8	0.8	0	0	0	0
0.82	0.82	0	0	0	0
0.84	0.84	0	0	0	0
0.86	0.86	0	0	0	0
0.88	0.88	0	0	0	0
0.9	0.9	0	0	0	0
0.92	0.92	0	0	0	0
0.94	0.94	0	0	0	0
0.96	0.96	0	0	0	0
0.98	0.98	0	0	0	0
