GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	17140	0.01911	17385.5	0.01939
-0.98	-0.98	17631	0.01966	19504.6667	0.02175
-0.96	-0.96	23743	0.02648	24176.6667	0.02696
-0.94	-0.94	31156	0.03474	31264.6667	0.03486
-0.92	-0.92	38895	0.04337	38780.6667	0.04324
-0.9	-0.9	46291	0.05162	45586	0.05083
-0.88	-0.88	51572	0.05751	51408.3333	0.05732
-0.86	-0.86	56362	0.06285	55737	0.06215
-0.84	-0.84	59277	0.0661	58491.6667	0.06522
-0.82	-0.82	59836	0.06672	59431	0.06627
-0.8	-0.8	59180	0.06599	58810	0.06558
-0.78	-0.78	57414	0.06402	57005	0.06357
-0.76	-0.76	54421	0.06068	53950	0.06016
-0.74	-0.74	50015	0.05577	50122.6667	0.05589
-0.72	-0.72	45932	0.05122	45482.3333	0.05072
-0.7	-0.7	40500	0.04516	40694.3333	0.04538
-0.68	-0.68	35651	0.03975	35721.3333	0.03983
-0.66	-0.66	31013	0.03458	31048.3333	0.03462
-0.64	-0.64	26481	0.02953	26560.3333	0.02962
-0.62	-0.62	22187	0.02474	22335.6667	0.02491
-0.6	-0.6	18339	0.02045	18556	0.02069
-0.58	-0.58	15142	0.01688	15273.3333	0.01703
-0.56	-0.56	12339	0.01376	12386.6667	0.01381
-0.54	-0.54	9679	0.01079	9919.6667	0.01106
-0.52	-0.52	7741	0.008632	7801.6667	0.008699
-0.5	-0.5	5985	0.006674	6153	0.006861
-0.48	-0.48	4733	0.005278	4764	0.005312
-0.46	-0.46	3574	0.003985	3669.3333	0.004092
-0.44	-0.44	2701	0.003012	2803	0.003126
-0.42	-0.42	2134	0.00238	2150.3333	0.002398
-0.4	-0.4	1616	0.001802	1657.6667	0.001848
-0.38	-0.38	1223	0.001364	1264.3333	0.00141
-0.36	-0.36	954	0.001064	968.6667	0.00108
-0.34	-0.34	729	0.0008129	730.3333	0.0008144
-0.32	-0.32	508	0.0005665	568.6667	0.0006341
-0.3	-0.3	469	0.000523	435.3333	0.0004854
-0.28	-0.28	329	0.0003669	339	0.000378
-0.26	-0.26	219	0.0002442	246.3333	0.0002747
-0.24	-0.24	191	0.000213	185.6667	0.000207
-0.22	-0.22	147	0.0001639	148.6667	0.0001658
-0.2	-0.2	108	0.0001204	108	0.0001204
-0.18	-0.18	69	0.00007694	84	0.00009367
-0.16	-0.16	75	0.00008363	65.6667	0.00007322
-0.14	-0.14	53	0.0000591	56.6667	0.00006319
-0.12	-0.12	42	0.00004683	40.3333	0.00004497
-0.1	-0.1	26	0.00002899	33.3333	0.00003717
-0.08	-0.08	32	0.00003568	25.3333	0.00002825
-0.06	-0.06	18	0.00002007	22.3333	0.0000249
-0.04	-0.04	17	0.00001896	13.3333	0.00001487
-0.02	-0.02	5	5.5754E-6	9.6667	0.00001078
0	0	7	7.8056E-6	6	6.6905E-6
0.02	0.02	6	6.6905E-6	6.6667	7.4339E-6
0.04	0.04	7	7.8056E-6	5.6667	6.3188E-6
0.06	0.06	4	4.4603E-6	5.3333	5.9471E-6
0.08	0.08	5	5.5754E-6	4	4.4603E-6
0.1	0.1	3	3.3452E-6	3.3333	3.7169E-6
0.12	0.12	2	2.2302E-6	2.3333	2.6019E-6
0.14	0.14	2	2.2302E-6	1.6667	1.8585E-6
0.16	0.16	1	1.1151E-6	1.3333	1.4868E-6
0.18	0.18	1	1.1151E-6	1	1.1151E-6
0.2	0.2	1	1.1151E-6	0.6667	7.4339E-7
0.22	0.22	0	0	0.3333	3.7169E-7
0.24	0.24	0	0	0	0
0.26	0.26	0	0	0.6667	7.4339E-7
0.28	0.28	2	2.2302E-6	0.6667	7.4339E-7
0.3	0.3	0	0	0.6667	7.4339E-7
0.32	0.32	0	0	0	0
0.34	0.34	0	0	0	0
0.36	0.36	0	0	0.3333	3.7169E-7
0.38	0.38	1	1.1151E-6	0.3333	3.7169E-7
0.4	0.4	0	0	0.3333	3.7169E-7
0.42	0.42	0	0	0	0
0.44	0.44	0	0	0	0
0.46	0.46	0	0	0	0
0.48	0.48	0	0	0	0
0.5	0.5	0	0	0	0
0.52	0.52	0	0	0	0
0.54	0.54	0	0	0	0
0.56	0.56	0	0	0	0
0.58	0.58	0	0	0	0
0.6	0.6	0	0	0	0
0.62	0.62	0	0	0	0
0.64	0.64	0	0	0	0
0.66	0.66	0	0	0	0
0.68	0.68	0	0	0	0
0.7	0.7	0	0	0	0
0.72	0.72	0	0	0	0
0.74	0.74	0	0	0	0
0.76	0.76	0	0	0	0
0.78	0.78	0	0	0	0
0.8	0.8	0	0	0	0
0.82	0.82	0	0	0	0
0.84	0.84	0	0	0	0
0.86	0.86	0	0	0	0
0.88	0.88	0	0	0	0
0.9	0.9	0	0	0	0
0.92	0.92	0	0	0	0
0.94	0.94	0	0	0	0
0.96	0.96	0	0	0	0
0.98	0.98	0	0	0	0
