GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	0	0	0	0
-0.98	-0.9698	0	0	0	0
-0.96	-0.9398	0	0	0	0
-0.94	-0.9102	0	0	0	0
-0.92	-0.8809	0	0	0	0
-0.9	-0.8519	0	0	0.6667	1.7575E-6
-0.88	-0.8231	2	5.2724E-6	0.6667	1.7575E-6
-0.86	-0.7947	0	0	0.6667	1.7575E-6
-0.84	-0.7665	0	0	5	0.00001318
-0.82	-0.7387	15	0.00003954	14.6667	0.00003866
-0.8	-0.7111	29	0.00007645	27.3333	0.00007206
-0.78	-0.6837	38	0.0001002	47	0.0001239
-0.76	-0.6567	74	0.0001951	79.3333	0.0002091
-0.74	-0.6299	126	0.0003322	157.3333	0.0004148
-0.72	-0.6033	272	0.000717	286.3333	0.0007548
-0.7	-0.577	461	0.001215	503.3333	0.001327
-0.68	-0.551	777	0.002048	846.3333	0.002231
-0.66	-0.5252	1301	0.00343	1438	0.003791
-0.64	-0.4997	2236	0.005895	2295	0.00605
-0.62	-0.4744	3348	0.008826	3585.6667	0.009453
-0.6	-0.4493	5173	0.01364	5307.3333	0.01399
-0.58	-0.4245	7401	0.01951	7710	0.02033
-0.56	-0.3999	10556	0.02783	10708.6667	0.02823
-0.54	-0.3756	14169	0.03735	14323.3333	0.03776
-0.52	-0.3514	18245	0.0481	18217	0.04802
-0.5	-0.3275	22237	0.05862	22442.6667	0.05916
-0.48	-0.3038	26846	0.07077	26276	0.06927
-0.46	-0.2803	29745	0.07841	29429.6667	0.07758
-0.44	-0.2571	31698	0.08356	31412	0.08281
-0.42	-0.234	32793	0.08645	31999.3333	0.08436
-0.4	-0.2111	31507	0.08306	31274.3333	0.08245
-0.38	-0.1885	29523	0.07783	28900	0.07619
-0.36	-0.1661	25670	0.06767	25678	0.06769
-0.34	-0.1438	21841	0.05758	21806.6667	0.05749
-0.32	-0.1218	17909	0.04721	17810.6667	0.04695
-0.3	-0.09991	13682	0.03607	13871.6667	0.03657
-0.28	-0.07825	10024	0.02643	10336.6667	0.02725
-0.26	-0.05677	7304	0.01925	7486.3333	0.01974
-0.24	-0.03548	5131	0.01353	5287.6667	0.01394
-0.22	-0.01438	3428	0.009037	3577.3333	0.009431
-0.2	0.006543	2173	0.005728	2351	0.006198
-0.18	0.02729	1452	0.003828	1505.6667	0.003969
-0.16	0.04785	892	0.002351	958.3333	0.002526
-0.14	0.06824	531	0.0014	569.6667	0.001502
-0.12	0.08846	286	0.000754	338.3333	0.0008919
-0.1	0.1085	198	0.000522	199.6667	0.0005264
-0.08	0.1284	115	0.0003032	125	0.0003295
-0.06	0.1481	62	0.0001634	69	0.0001819
-0.04	0.1677	30	0.00007909	37	0.00009754
-0.02	0.187	19	0.00005009	17.6667	0.00004657
0	0.2063	4	0.00001054	9	0.00002373
0.02	0.2253	4	0.00001054	4.3333	0.00001142
0.04	0.2443	5	0.00001318	3.3333	8.7873E-6
0.06	0.263	1	2.6362E-6	2	5.2724E-6
0.08	0.2816	0	0	0.6667	1.7575E-6
0.1	0.3001	1	2.6362E-6	0.3333	8.7873E-7
0.12	0.3184	0	0	0.3333	8.7873E-7
0.14	0.3366	0	0	0	0
0.16	0.3546	0	0	0	0
0.18	0.3724	0	0	0	0
0.2	0.3902	0	0	0	0
0.22	0.4078	0	0	0	0
0.24	0.4252	0	0	0	0
0.26	0.4425	0	0	0	0
0.28	0.4597	0	0	0	0
0.3	0.4768	0	0	0	0
0.32	0.4937	0	0	0	0
0.34	0.5105	0	0	0	0
0.36	0.5271	0	0	0	0
0.38	0.5437	0	0	0	0
0.4	0.5601	0	0	0	0
0.42	0.5763	0	0	0	0
0.44	0.5925	0	0	0	0
0.46	0.6085	0	0	0	0
0.48	0.6244	0	0	0	0
0.5	0.6402	0	0	0	0
0.52	0.6559	0	0	0	0
0.54	0.6715	0	0	0	0
0.56	0.6869	0	0	0	0
0.58	0.7023	0	0	0	0
0.6	0.7175	0	0	0	0
0.62	0.7326	0	0	0	0
0.64	0.7476	0	0	0	0
0.66	0.7625	0	0	0	0
0.68	0.7773	0	0	0	0
0.7	0.7919	0	0	0	0
0.72	0.8065	0	0	0	0
0.74	0.821	0	0	0	0
0.76	0.8353	0	0	0	0
0.78	0.8496	0	0	0	0
0.8	0.8637	0	0	0	0
0.82	0.8778	0	0	0	0
0.84	0.8918	0	0	0	0
0.86	0.9056	0	0	0	0
0.88	0.9194	0	0	0	0
0.9	0.9331	0	0	0	0
0.92	0.9466	0	0	0	0
0.94	0.9601	0	0	0	0
0.96	0.9735	0	0	0	0
0.98	0.9868	0	0	0	0
